-0.17258,-11.197,1.1094,0.039149,-0.10476,0.72441,0.81408,0.091777,-0.066133,0.050481,0.080718,-0.052724,0.017753
-0.24232,-10.94,0.9417,0.089306,0.099016,0.56901,0.56622,0.12948,0.1444,-0.28504,-0.17366,-0.08666,-0.22305
-0.18135,-11.254,0.94832,0.12628,0.44311,0.65238,0.23283,-0.20245,-0.10468,0.30493,0.36323,0.12613,0.10823
-0.28024,-11.143,1.2075,0.25821,0.13183,0.50381,0.087325,0.25596,0.38258,0.18508,0.28814,0.051715,0.093629
3.9296,-6.5861,1.359,-0.67997,-0.55213,-0.51124,-0.17214,-0.3682,-0.29957,0.070795,0.0089058,-0.50594,0.35262
4.1645,-4.6474,1.9614,-0.99163,-0.57761,-0.15614,0.038139,-0.20627,0.036911,0.28454,0.085739,-0.50774,0.046066
4.2475,-5.8848,3.1132,-1.5159,-0.91932,0.42715,-0.087273,-0.41002,0.0043675,0.22492,-0.037418,0.0033506,0.046492
3.2351,-6.8211,2.9892,-1.1664,-0.77203,0.1046,0.012407,-0.30442,-0.13192,0.23765,-0.083278,0.24366,0.1369
2.7419,-6.8326,2.492,-1.0603,-0.32328,0.12046,0.00022859,-0.14933,0.13095,0.077465,-0.13953,-0.087771,-0.038063
2.5453,-7.2346,2.5705,-0.61896,-0.29059,0.0024932,0.17514,-0.080407,0.04299,-0.099187,-0.30263,-0.093655,0.056398
2.0817,-7.6927,2.6371,-0.46576,-0.29544,0.036498,0.21588,-0.13255,-0.42134,-0.454,-0.32072,0.28067,0.13184
1.7704,-8.4528,2.0878,-0.69368,-0.41284,-0.11962,0.29184,0.13468,0.1594,-0.066417,-0.50246,0.080746,0.049842
1.4632,-8.2314,2.1754,-0.6898,-0.47484,0.22701,0.25207,-0.078023,0.24105,-0.1404,-0.60559,-0.14424,-0.0033335
1.4343,-8.4951,2.2287,-0.49808,-0.3049,0.11286,0.10381,-0.42001,-0.19548,-0.24119,-0.59616,-0.15928,-0.014452
1.2782,-8.6517,2.0966,-0.57936,-0.66188,0.13504,0.42099,-0.021754,0.020667,-0.1165,-0.26487,-0.19234,-0.10256
1.1174,-8.5885,2.0815,-0.49244,-0.51787,0.3644,0.33098,-0.054561,-0.10177,0.14799,-0.034746,-0.099932,0.093935
1.039,-8.5339,2.0421,-0.57475,-0.24279,0.21247,0.1235,0.016417,0.079798,0.039553,-0.029765,0.13905,-0.0096618
0.89788,-9.0623,1.8738,-0.39237,-0.025895,0.39359,0.09073,-0.056799,0.19959,0.080477,-0.11819,0.04846,0.071544
0.79074,-9.1262,1.9136,-0.91151,-0.4504,0.29361,0.098951,-0.010451,0.24974,0.16463,-0.11465,-0.27089,0.071218
0.7963,-9.2141,1.8287,-0.93607,-0.53924,0.082066,0.34868,-0.0098052,-0.070875,-0.13038,-0.13809,0.076909,0.16768
0.79002,-9.2406,1.9138,-0.64801,-0.68484,0.34107,0.05662,-0.37415,0.0016452,0.077729,-0.32882,-0.022852,-0.0083239
0.81851,-9.0409,1.9143,-0.75601,-0.53281,0.45053,0.17531,-0.35618,-0.13463,-0.017896,-0.18227,-0.0096344,-0.091364
0.79807,-9.2459,1.6812,-0.95675,-0.6689,0.094601,0.055683,-0.25832,-0.33431,0.20149,-0.062715,-0.082111,-0.24574
0.82729,-9.1812,2.0453,-0.56437,-0.6768,-0.099352,0.12294,-0.0096208,-0.30209,0.069218,-0.15757,-0.14587,-0.17821
0.85428,-9.2962,1.9222,-0.62088,-0.64805,0.34518,0.62466,0.10384,-0.055963,0.22461,-0.3232,-0.24999,-0.055013
0.78058,-9.3508,1.6669,-0.85303,-0.81939,0.3877,0.37886,0.12386,-0.074326,0.073207,-0.033079,-0.10018,-0.23008
0.63949,-9.5498,1.6186,-0.43797,-0.65424,0.285,0.4433,0.0093535,-0.24947,-0.0084611,-0.090613,-0.15202,-0.23804
